account_id,plan_tier,industry,referral_source,total_tickets,avg_csat,avg_res_time,has_sso,has_webhook,active_days_last_month,churn_flag
ACC_00933,Pro,Manufacturing,LinkedIn,14,3.0,79.0,1,1,0,1
ACC_00941,Basic,E-commerce,Organic Search,21,3.0,48.0,0,0,0,1
ACC_00962,Enterprise,Finance,Direct,18,3.0,86.0,0,0,0,1
ACC_00978,Enterprise,Education,Paid Search,8,3.0,76.0,0,1,0,1
ACC_00992,Pro,Manufacturing,Referral,4,2.0,75.0,0,0,0,1
ACC_01007,Basic,Healthcare,Organic Search,10,3.0,84.0,1,1,0,1
ACC_01008,Enterprise,Real Estate,Organic Search,24,2.0,70.0,0,1,0,1
ACC_01025,Enterprise,Media,Organic Search,5,2.0,69.0,0,1,0,1
ACC_01043,Enterprise,E-commerce,Paid Search,16,2.0,71.0,0,0,0,1
ACC_01061,Pro,Media,Paid Search,11,4.0,70.0,0,0,0,1
ACC_01074,Basic,Media,Paid Search,10,4.0,78.0,0,0,0,1
ACC_01088,Basic,Manufacturing,Content Marketing,7,3.0,76.0,0,1,0,1
ACC_01090,Basic,Consulting,Direct,4,2.0,49.0,0,1,0,1
ACC_01098,Basic,E-commerce,Paid Search,5,3.0,106.0,0,1,0,1
ACC_01106,Enterprise,SaaS,Content Marketing,2,3.0,80.0,0,0,0,1
ACC_01112,Basic,Consulting,Paid Search,7,3.0,78.0,0,1,0,1
ACC_01114,Pro,Media,Organic Search,8,3.0,67.0,0,1,0,1
ACC_01118,Enterprise,Consulting,LinkedIn,7,3.0,93.0,1,1,0,1
ACC_01122,Enterprise,Media,Paid Search,11,3.0,80.0,1,0,0,1
ACC_01127,Enterprise,SaaS,Events,2,4.0,66.0,0,0,0,1
ACC_01154,Enterprise,Real Estate,Content Marketing,6,3.0,66.0,1,0,0,1
ACC_01155,Basic,SaaS,Content Marketing,5,2.0,46.0,0,0,0,1
ACC_01161,Basic,Real Estate,Partnership,21,3.0,69.0,0,0,0,1
ACC_01189,Pro,Healthcare,Organic Search,11,3.0,64.0,0,1,0,1
ACC_01198,Basic,Consulting,Referral,4,3.0,91.0,1,1,0,1
ACC_01202,Basic,Education,Referral,19,3.0,49.0,1,0,0,1
ACC_01214,Basic,Education,Paid Search,2,2.0,54.0,0,1,0,1
ACC_01228,Pro,SaaS,Events,7,4.0,76.0,0,1,0,1
ACC_01233,Basic,Real Estate,Direct,20,3.0,71.0,1,0,0,1
ACC_01242,Enterprise,Finance,Organic Search,20,2.0,64.0,1,0,0,1
ACC_01248,Basic,Real Estate,Paid Search,22,3.0,71.0,0,1,0,1
ACC_01254,Basic,Media,LinkedIn,6,2.0,59.0,0,0,0,1
ACC_01261,Basic,Healthcare,Direct,11,3.0,64.0,0,0,0,1
ACC_01281,Basic,Manufacturing,Referral,5,3.0,76.0,0,1,0,1
ACC_01283,Pro,Education,Referral,3,3.0,45.0,1,1,0,1
ACC_01297,Basic,SaaS,LinkedIn,12,2.0,76.0,0,0,0,1
ACC_01304,Enterprise,Marketing,Organic Search,11,3.0,71.0,0,1,0,1
ACC_01307,Enterprise,E-commerce,Organic Search,14,3.0,77.0,0,1,0,1
ACC_01314,Pro,SaaS,Events,4,3.0,59.0,0,0,0,1
ACC_01344,Basic,SaaS,Content Marketing,5,2.0,96.0,0,1,0,1
ACC_01346,Pro,Marketing,Organic Search,5,4.0,39.0,0,0,0,1
ACC_01361,Basic,Manufacturing,Organic Search,3,4.0,25.0,0,0,0,1
ACC_01363,Pro,SaaS,Organic Search,12,2.0,82.0,0,0,0,1
ACC_01378,Basic,Media,Referral,8,3.0,66.0,0,0,0,1
ACC_01383,Basic,Real Estate,Referral,5,2.0,92.0,0,0,0,1
ACC_01384,Enterprise,SaaS,Referral,15,3.0,50.0,0,0,0,1
ACC_01399,Pro,E-commerce,Paid Search,10,2.0,91.0,1,0,0,1
ACC_01403,Basic,Real Estate,LinkedIn,16,3.0,118.0,0,1,0,1
ACC_01406,Pro,Consulting,Direct,5,3.0,44.0,0,0,0,1
ACC_01415,Basic,Media,Paid Search,15,3.0,50.0,0,0,0,1
ACC_01419,Basic,Marketing,Content Marketing,5,3.0,73.0,0,1,0,1
ACC_01436,Pro,Marketing,Referral,8,3.0,55.0,0,1,0,1
ACC_01439,Basic,SaaS,LinkedIn,3,2.0,76.0,0,0,0,1
ACC_01443,Pro,Healthcare,Referral,5,2.0,61.0,0,0,0,1
ACC_01444,Basic,Healthcare,Paid Search,3,2.0,84.0,0,0,0,1
ACC_01450,Enterprise,Media,Referral,13,2.0,34.0,0,0,0,1
ACC_01455,Basic,Finance,Organic Search,5,3.0,75.0,1,1,0,1
ACC_01459,Pro,Real Estate,Organic Search,3,4.0,111.0,0,0,0,1
ACC_01462,Basic,Healthcare,LinkedIn,7,3.0,95.0,1,1,0,1
ACC_01475,Basic,Real Estate,LinkedIn,9,3.0,80.0,0,0,0,1
ACC_01503,Pro,Manufacturing,Events,5,3.0,105.0,0,1,0,0
ACC_01504,Basic,Healthcare,Partnership,12,3.0,66.0,0,0,0,1
ACC_01505,Enterprise,Real Estate,Content Marketing,6,4.0,81.0,1,0,0,1
ACC_01514,Pro,Consulting,LinkedIn,6,4.0,84.0,1,0,0,1
ACC_01532,Basic,Marketing,Direct,12,3.0,79.0,0,0,0,1
ACC_01539,Basic,E-commerce,LinkedIn,4,3.0,51.0,0,0,0,1
ACC_01552,Enterprise,Education,LinkedIn,3,2.0,70.0,1,0,0,1
ACC_01559,Pro,Media,Paid Search,9,2.0,66.0,1,1,0,1
ACC_01569,Enterprise,Healthcare,Partnership,22,3.0,73.0,1,0,0,1
ACC_01575,Pro,Media,Paid Search,8,2.0,48.0,0,1,0,1
ACC_01590,Enterprise,Real Estate,Referral,15,3.0,54.0,0,0,0,1
ACC_01594,Pro,Media,Paid Search,5,3.0,70.0,1,1,0,1
ACC_01601,Enterprise,Finance,Content Marketing,11,3.0,71.0,1,0,0,1
ACC_01608,Pro,Manufacturing,Organic Search,10,3.0,71.0,0,1,0,1
ACC_01613,Basic,E-commerce,Partnership,20,3.0,41.0,0,0,0,1
ACC_01617,Basic,Consulting,LinkedIn,5,2.0,50.0,0,0,0,1
ACC_01644,Basic,Consulting,Partnership,17,3.0,63.0,0,0,0,1
ACC_01661,Basic,Manufacturing,Content Marketing,3,3.0,93.0,0,0,0,1
ACC_01679,Basic,Healthcare,Content Marketing,19,3.0,77.0,0,0,0,1
ACC_01686,Basic,Finance,LinkedIn,15,3.0,66.0,0,1,0,1
ACC_01690,Enterprise,Real Estate,LinkedIn,10,3.0,89.0,0,0,0,1
ACC_01696,Pro,Media,Organic Search,7,2.0,92.0,0,0,0,1
ACC_01703,Basic,Marketing,Paid Search,20,3.0,56.0,0,1,0,1
ACC_01706,Basic,SaaS,Paid Search,23,3.0,52.0,0,0,0,1
ACC_01707,Enterprise,Healthcare,Events,5,2.0,27.0,0,1,0,1
ACC_01711,Basic,Marketing,Organic Search,17,3.0,68.0,0,0,0,0
ACC_01713,Enterprise,Healthcare,LinkedIn,23,3.0,55.0,1,0,0,1
ACC_01725,Enterprise,E-commerce,Content Marketing,6,3.0,58.0,0,0,0,1
ACC_01730,Basic,Marketing,Paid Search,10,3.0,48.0,0,0,0,1
ACC_01738,Pro,Finance,LinkedIn,3,4.0,87.0,1,1,0,1
ACC_01743,Basic,Education,Paid Search,10,3.0,51.0,0,0,0,1
ACC_01749,Basic,Consulting,Organic Search,8,2.0,50.0,1,0,0,1
ACC_01756,Pro,Finance,Organic Search,19,3.0,62.0,0,0,0,1
ACC_01772,Basic,Education,Content Marketing,1,4.0,107.0,1,0,0,1
ACC_01780,Enterprise,Marketing,Paid Search,13,3.0,66.0,0,1,0,1
ACC_01782,Basic,Education,Content Marketing,12,3.0,51.0,1,0,0,1
ACC_01800,Pro,Marketing,Paid Search,2,3.0,36.0,0,0,0,1
ACC_01814,Enterprise,Media,Events,11,2.0,70.0,1,1,0,1
ACC_01816,Pro,Healthcare,Referral,10,2.0,50.0,0,1,0,1
ACC_01826,Enterprise,E-commerce,Paid Search,9,3.0,82.0,0,0,0,1
ACC_01844,Pro,Education,Direct,10,3.0,76.0,0,1,0,1
ACC_01850,Pro,Finance,Referral,2,5.0,75.0,0,0,0,1
ACC_01860,Basic,Education,Paid Search,23,3.0,58.0,1,1,0,1
ACC_01865,Pro,Consulting,Paid Search,11,3.0,32.0,1,0,0,1
ACC_01883,Pro,Real Estate,Organic Search,8,4.0,34.0,0,0,0,0
ACC_01890,Enterprise,Media,LinkedIn,4,2.0,37.0,1,1,0,1
ACC_01894,Pro,Manufacturing,Direct,3,3.0,59.0,0,0,0,1
ACC_01896,Enterprise,SaaS,LinkedIn,22,3.0,69.0,0,0,0,1
ACC_01910,Pro,Education,Direct,13,2.0,62.0,1,0,0,1
ACC_01913,Enterprise,Media,Paid Search,10,3.0,81.0,1,0,0,1
ACC_01945,Enterprise,SaaS,Organic Search,16,3.0,71.0,1,1,0,1
ACC_01972,Enterprise,Real Estate,LinkedIn,14,3.0,59.0,0,1,0,1
ACC_01979,Pro,Education,Content Marketing,6,3.0,42.0,1,1,0,1
ACC_00013,Pro,Manufacturing,Organic Search,0,3.0,0.0,1,1,9,0
ACC_00030,Enterprise,Real Estate,Paid Search,0,3.0,0.0,1,0,1,0
ACC_00040,Basic,Real Estate,LinkedIn,0,3.0,0.0,0,0,7,0
ACC_00056,Pro,SaaS,Referral,0,3.0,0.0,0,0,1,0
ACC_00064,Pro,Finance,LinkedIn,0,3.0,0.0,0,0,1,0
ACC_00074,Basic,E-commerce,Organic Search,0,3.0,0.0,1,1,13,0
ACC_00076,Enterprise,Education,Organic Search,0,3.0,0.0,0,0,1,0
ACC_00084,Pro,E-commerce,Organic Search,0,3.0,0.0,0,0,1,0
ACC_00093,Pro,Education,Paid Search,0,3.0,0.0,1,1,1,0
ACC_00096,Basic,Manufacturing,Organic Search,0,3.0,0.0,1,1,12,0
ACC_00110,Basic,Education,Organic Search,0,3.0,0.0,1,0,1,0
ACC_00132,Basic,Manufacturing,LinkedIn,0,3.0,0.0,0,0,1,0
ACC_00144,Pro,Consulting,Content Marketing,0,3.0,0.0,1,0,1,0
ACC_00151,Basic,Education,Paid Search,0,3.0,0.0,0,1,1,0
ACC_00168,Enterprise,Marketing,Referral,0,3.0,0.0,1,1,1,0
ACC_00191,Pro,E-commerce,Organic Search,0,3.0,0.0,1,0,1,0
ACC_00228,Pro,Education,Partnership,0,3.0,0.0,1,1,1,0
ACC_00235,Basic,Education,Organic Search,0,3.0,0.0,1,1,1,0
ACC_00236,Basic,Finance,LinkedIn,0,3.0,0.0,0,0,9,0
ACC_00255,Enterprise,Education,Paid Search,0,3.0,0.0,0,0,1,0
ACC_00281,Enterprise,Finance,Organic Search,0,3.0,0.0,0,0,1,0
ACC_00286,Basic,Media,Direct,0,3.0,0.0,0,0,8,0
ACC_00289,Pro,Marketing,Paid Search,0,3.0,0.0,1,1,1,0
ACC_00310,Basic,Marketing,Organic Search,0,3.0,0.0,0,0,1,0
ACC_00378,Basic,E-commerce,Events,0,3.0,0.0,0,1,1,0
ACC_00383,Enterprise,Manufacturing,Organic Search,0,3.0,0.0,0,0,1,0
ACC_00385,Pro,Marketing,Partnership,0,3.0,0.0,0,0,7,0
ACC_00390,Basic,SaaS,Organic Search,0,3.0,0.0,0,1,1,0
ACC_00441,Enterprise,Real Estate,Paid Search,0,3.0,0.0,1,0,1,0
ACC_00462,Pro,Healthcare,Partnership,0,3.0,0.0,0,0,1,0
ACC_00498,Basic,Marketing,Partnership,0,3.0,0.0,1,1,12,0
ACC_00516,Basic,Consulting,Partnership,0,3.0,0.0,0,1,1,0
ACC_00535,Enterprise,Education,Events,0,3.0,0.0,1,1,5,0
ACC_00548,Basic,Manufacturing,Organic Search,0,3.0,0.0,0,0,1,0
ACC_00580,Basic,Media,Content Marketing,0,3.0,0.0,1,0,7,0
ACC_00589,Basic,SaaS,Content Marketing,0,3.0,0.0,1,0,1,0
ACC_00598,Pro,Real Estate,Organic Search,0,3.0,0.0,0,1,1,0
ACC_00610,Basic,SaaS,Paid Search,0,3.0,0.0,0,0,1,0
ACC_00628,Enterprise,E-commerce,Content Marketing,0,3.0,0.0,1,0,1,0
ACC_00661,Enterprise,Finance,Content Marketing,0,3.0,0.0,1,1,1,0
ACC_00671,Basic,Education,Content Marketing,0,3.0,0.0,1,1,1,0
ACC_00706,Basic,Education,LinkedIn,0,3.0,0.0,0,0,7,0
ACC_00717,Enterprise,Consulting,Organic Search,0,3.0,0.0,0,1,9,0
ACC_00738,Enterprise,Healthcare,Referral,0,3.0,0.0,0,0,1,0
ACC_00742,Enterprise,E-commerce,Paid Search,0,3.0,0.0,0,1,1,0
ACC_00754,Enterprise,Marketing,Organic Search,0,3.0,0.0,0,0,8,0
ACC_00765,Pro,Manufacturing,Paid Search,0,3.0,0.0,1,0,14,0
ACC_00779,Pro,Media,Organic Search,0,3.0,0.0,0,0,5,0
ACC_00812,Basic,Finance,Referral,0,3.0,0.0,0,1,2,0
ACC_00824,Basic,Education,LinkedIn,0,3.0,0.0,0,1,6,0
ACC_00864,Basic,SaaS,LinkedIn,0,3.0,0.0,1,1,1,0
ACC_00868,Pro,Manufacturing,Content Marketing,0,3.0,0.0,1,1,1,0
ACC_00894,Enterprise,SaaS,Referral,0,3.0,0.0,0,1,1,0
ACC_00917,Pro,Media,Content Marketing,0,3.0,0.0,1,0,2,0
ACC_00928,Basic,Manufacturing,Direct,0,3.0,0.0,0,1,1,0
ACC_00939,Pro,Education,LinkedIn,0,3.0,0.0,1,1,1,0
ACC_00972,Enterprise,Marketing,Paid Search,0,3.0,0.0,0,0,1,0
ACC_00990,Enterprise,Consulting,Referral,0,3.0,0.0,1,1,1,0
ACC_01013,Basic,Finance,Referral,0,3.0,0.0,0,1,7,0
ACC_01029,Basic,Consulting,Content Marketing,0,3.0,0.0,0,0,1,0
ACC_01047,Basic,Consulting,Paid Search,0,3.0,0.0,0,0,1,0
ACC_01059,Enterprise,Education,LinkedIn,0,3.0,0.0,1,1,11,0
ACC_01067,Basic,E-commerce,LinkedIn,0,3.0,0.0,1,0,5,0
ACC_01095,Basic,SaaS,Partnership,0,3.0,0.0,0,1,1,0
ACC_01099,Basic,Media,Paid Search,0,3.0,0.0,0,1,1,0
ACC_01113,Basic,Real Estate,Paid Search,0,3.0,0.0,0,0,7,0
ACC_01123,Enterprise,Marketing,Paid Search,0,3.0,0.0,0,0,1,0
ACC_01174,Enterprise,Finance,Partnership,0,3.0,0.0,0,0,1,0
ACC_01195,Pro,Manufacturing,Paid Search,0,3.0,0.0,0,1,4,0
ACC_01229,Enterprise,Healthcare,Organic Search,0,3.0,0.0,0,0,1,0
ACC_01238,Pro,Healthcare,Content Marketing,0,3.0,0.0,0,0,7,0
ACC_01250,Enterprise,Consulting,Referral,0,3.0,0.0,1,0,3,0
ACC_01263,Basic,SaaS,Paid Search,0,3.0,0.0,1,1,1,0
ACC_01295,Enterprise,SaaS,Content Marketing,0,3.0,0.0,0,0,1,0
ACC_01298,Basic,Real Estate,Events,0,3.0,0.0,0,1,1,0
ACC_01310,Basic,Marketing,Organic Search,0,3.0,0.0,0,0,1,0
ACC_01342,Basic,Finance,Paid Search,0,3.0,0.0,0,0,1,0
ACC_01370,Pro,Consulting,Organic Search,0,3.0,0.0,1,1,1,0
ACC_01374,Pro,Consulting,Organic Search,0,3.0,0.0,0,0,6,0
ACC_01408,Enterprise,Real Estate,Partnership,0,3.0,0.0,1,1,4,0
ACC_01422,Pro,Real Estate,Referral,0,3.0,0.0,0,0,1,0
ACC_01431,Basic,Finance,Organic Search,0,3.0,0.0,1,1,1,0
ACC_01469,Enterprise,Marketing,Organic Search,0,3.0,0.0,0,1,1,0
ACC_01472,Pro,E-commerce,Direct,0,3.0,0.0,0,0,1,0
ACC_01509,Basic,Consulting,Paid Search,0,3.0,0.0,0,1,1,0
ACC_01515,Pro,SaaS,Organic Search,0,3.0,0.0,1,0,11,0
ACC_01518,Pro,Media,Paid Search,0,3.0,0.0,0,1,1,0
ACC_01524,Pro,Marketing,LinkedIn,0,3.0,0.0,0,1,5,0
ACC_01526,Pro,Manufacturing,Paid Search,0,3.0,0.0,0,1,1,0
ACC_01545,Pro,Real Estate,Paid Search,0,3.0,0.0,0,1,1,0
ACC_01558,Enterprise,Healthcare,Paid Search,0,3.0,0.0,1,0,1,0
ACC_01615,Basic,Consulting,LinkedIn,0,3.0,0.0,0,0,1,0
ACC_01616,Pro,Consulting,Paid Search,0,3.0,0.0,1,1,1,0
ACC_01643,Pro,E-commerce,Content Marketing,0,3.0,0.0,0,0,1,0
ACC_01647,Enterprise,Education,Organic Search,0,3.0,0.0,0,0,1,0
ACC_01652,Basic,Marketing,Organic Search,0,3.0,0.0,0,0,1,0
ACC_01657,Basic,Healthcare,Organic Search,0,3.0,0.0,0,1,1,0
ACC_01694,Basic,Consulting,Organic Search,0,3.0,0.0,0,0,5,0
ACC_01695,Enterprise,E-commerce,Paid Search,0,3.0,0.0,1,1,1,0
ACC_01702,Pro,Media,Referral,0,3.0,0.0,0,1,10,0
ACC_01727,Basic,Marketing,Organic Search,0,3.0,0.0,0,0,8,0
ACC_01798,Basic,Manufacturing,Organic Search,0,3.0,0.0,0,0,11,0
ACC_01818,Basic,Real Estate,Organic Search,0,3.0,0.0,1,1,1,0
ACC_01822,Pro,E-commerce,Events,0,3.0,0.0,0,0,1,0
ACC_01900,Basic,SaaS,Content Marketing,0,3.0,0.0,0,0,1,0
ACC_01916,Enterprise,SaaS,Organic Search,0,3.0,0.0,0,0,1,0
ACC_01946,Enterprise,Consulting,Organic Search,0,3.0,0.0,1,1,1,0
ACC_01999,Enterprise,Media,Paid Search,0,3.0,0.0,0,0,1,0
ACC_00788,Basic,Media,Partnership,11,4.0,66.0,0,0,2,0
ACC_01218,Basic,Marketing,LinkedIn,7,4.0,60.0,0,0,3,0
ACC_01357,Basic,Real Estate,Paid Search,10,3.0,72.0,0,0,2,0
ACC_01758,Basic,SaaS,Paid Search,8,4.0,68.0,0,0,5,0
ACC_00038,Basic,SaaS,Paid Search,0,3.0,0.0,0,0,0,0
ACC_00184,Basic,Education,Direct,0,3.0,0.0,0,0,0,0
ACC_00315,Basic,Education,LinkedIn,0,3.0,0.0,0,0,0,0
ACC_00316,Pro,SaaS,Organic Search,0,3.0,0.0,0,0,0,0
ACC_00330,Pro,Marketing,Content Marketing,0,3.0,0.0,0,0,0,0
ACC_00343,Basic,Finance,Content Marketing,0,3.0,0.0,0,0,0,0
ACC_00348,Pro,SaaS,Paid Search,0,3.0,0.0,0,0,0,0
ACC_00351,Basic,Marketing,Partnership,0,3.0,0.0,0,0,0,0
ACC_00401,Pro,Consulting,Referral,0,3.0,0.0,0,0,0,0
ACC_00434,Basic,Media,Organic Search,0,3.0,0.0,0,0,0,0
ACC_00438,Enterprise,Consulting,Partnership,0,3.0,0.0,0,0,0,0
ACC_00458,Pro,Consulting,Events,0,3.0,0.0,0,0,0,0
ACC_00473,Basic,E-commerce,Organic Search,0,3.0,0.0,0,0,0,0
ACC_00506,Pro,Real Estate,Content Marketing,0,3.0,0.0,0,0,0,0
ACC_00585,Basic,Education,Paid Search,0,3.0,0.0,0,0,0,0
ACC_00617,Pro,Manufacturing,Paid Search,0,3.0,0.0,0,0,0,0
ACC_00624,Basic,Consulting,Paid Search,0,3.0,0.0,0,0,0,0
ACC_00683,Enterprise,Consulting,Organic Search,0,3.0,0.0,0,0,0,0
ACC_00770,Pro,SaaS,LinkedIn,0,3.0,0.0,0,0,0,0
ACC_00838,Basic,Real Estate,Paid Search,0,3.0,0.0,0,0,0,0
ACC_00867,Basic,SaaS,Direct,0,3.0,0.0,0,0,0,0
ACC_00874,Basic,Marketing,Events,0,3.0,0.0,0,0,0,0
ACC_00915,Pro,Finance,Paid Search,0,3.0,0.0,0,0,0,0
ACC_00922,Basic,E-commerce,Referral,0,3.0,0.0,0,0,0,0
ACC_01015,Pro,E-commerce,Partnership,0,3.0,0.0,0,0,0,0
ACC_01021,Pro,SaaS,Organic Search,0,3.0,0.0,0,0,0,0
ACC_01024,Basic,Media,Partnership,0,3.0,0.0,0,0,0,0
ACC_01221,Basic,Media,Partnership,0,3.0,0.0,0,0,0,0
ACC_01267,Pro,Media,Organic Search,0,3.0,0.0,0,0,0,0
ACC_01272,Pro,E-commerce,Referral,0,3.0,0.0,0,0,0,0
ACC_01277,Basic,Media,Organic Search,0,3.0,0.0,0,0,0,0
ACC_01316,Basic,SaaS,Direct,0,3.0,0.0,0,0,0,0
ACC_01360,Pro,Healthcare,Organic Search,0,3.0,0.0,0,0,0,0
ACC_01457,Pro,E-commerce,Direct,0,3.0,0.0,0,0,0,0
ACC_01476,Basic,E-commerce,Content Marketing,0,3.0,0.0,0,0,0,0
ACC_01487,Pro,Finance,Partnership,0,3.0,0.0,0,0,0,0
ACC_01517,Pro,E-commerce,Partnership,0,3.0,0.0,0,0,0,0
ACC_01529,Basic,Media,Organic Search,0,3.0,0.0,0,0,0,0
ACC_01627,Basic,E-commerce,Paid Search,0,3.0,0.0,0,0,0,0
ACC_01671,Pro,Finance,Partnership,0,3.0,0.0,0,0,0,0
ACC_01680,Basic,Media,Events,0,3.0,0.0,0,0,0,0
ACC_01763,Pro,Media,Paid Search,0,3.0,0.0,0,0,0,0
ACC_01794,Basic,Healthcare,Paid Search,0,3.0,0.0,0,0,0,0
ACC_01834,Basic,Marketing,Events,0,3.0,0.0,0,0,0,0
ACC_01843,Pro,Finance,Partnership,0,3.0,0.0,0,0,0,0
ACC_01845,Enterprise,Real Estate,Referral,0,3.0,0.0,0,0,0,0
ACC_01875,Basic,Media,Partnership,0,3.0,0.0,0,0,0,0
ACC_01884,Pro,Real Estate,LinkedIn,0,3.0,0.0,0,0,0,0
ACC_01901,Pro,Healthcare,Events,0,3.0,0.0,0,0,0,0
ACC_01935,Pro,Real Estate,Content Marketing,0,3.0,0.0,0,0,0,0
