subscription_id,account_id,plan_tier,mrr_amount,arr_amount,start_date,end_date,billing_frequency,auto_renew_flag
SUB_01314,ACC_00059,Pro,533,6396,2024-04-24,,Annual,1
SUB_01315,ACC_00059,Pro,533,6396,2024-05-24,,Monthly,1
SUB_01316,ACC_00059,Pro,533,6396,2024-06-23,,Annual,1
SUB_01317,ACC_00059,Pro,533,6396,2024-07-23,,Monthly,1
SUB_01318,ACC_00059,Pro,533,6396,2024-08-22,,Monthly,1
SUB_01319,ACC_00059,Pro,533,6396,2024-09-21,,Annual,1
SUB_01320,ACC_00059,Pro,533,6396,2024-10-21,,Annual,1
SUB_01321,ACC_00059,Pro,533,6396,2024-11-20,,Monthly,1
SUB_01322,ACC_00059,Pro,533,6396,2024-12-20,,Monthly,1
SUB_01323,ACC_00060,Basic,57,684,2022-05-13,,Monthly,1
SUB_01324,ACC_00060,Basic,57,684,2022-06-12,,Annual,1
SUB_01325,ACC_00060,Basic,57,684,2022-07-12,,Annual,1
SUB_01326,ACC_00060,Basic,57,684,2022-08-11,,Monthly,1
SUB_01327,ACC_00060,Basic,57,684,2022-09-10,,Monthly,1
SUB_01328,ACC_00060,Basic,57,684,2022-10-10,,Monthly,1
SUB_01329,ACC_00060,Basic,57,684,2022-11-09,,Monthly,1
SUB_01330,ACC_00060,Basic,57,684,2022-12-09,,Monthly,1
SUB_01331,ACC_00060,Basic,57,684,2023-01-08,,Monthly,1
SUB_01332,ACC_00060,Basic,57,684,2023-02-07,,Monthly,1
SUB_01333,ACC_00060,Basic,57,684,2023-03-09,,Monthly,1
SUB_01334,ACC_00060,Basic,57,684,2023-04-08,,Annual,1
SUB_01335,ACC_00060,Basic,57,684,2023-05-08,,Monthly,1
SUB_01336,ACC_00060,Basic,57,684,2023-06-07,,Monthly,1
SUB_01337,ACC_00060,Basic,57,684,2023-07-07,,Annual,1
SUB_01338,ACC_00060,Basic,57,684,2023-08-06,,Annual,1
SUB_01339,ACC_00060,Basic,57,684,2023-09-05,,Annual,1
SUB_01340,ACC_00060,Basic,57,684,2023-10-05,,Monthly,1
SUB_01341,ACC_00060,Basic,57,684,2023-11-04,,Annual,1
SUB_01342,ACC_00060,Pro,325,3900,2023-12-04,,Monthly,1
SUB_01343,ACC_00060,Pro,325,3900,2024-01-03,,Monthly,1
SUB_01344,ACC_00060,Pro,325,3900,2024-02-02,,Monthly,0
SUB_01345,ACC_00060,Pro,325,3900,2024-03-03,,Monthly,1
SUB_01346,ACC_00060,Pro,325,3900,2024-04-02,,Monthly,1
SUB_01347,ACC_00060,Pro,325,3900,2024-05-02,,Monthly,1
SUB_01348,ACC_00060,Pro,325,3900,2024-06-01,,Monthly,1
SUB_01349,ACC_00060,Pro,325,3900,2024-07-01,,Annual,1
SUB_01350,ACC_00060,Pro,325,3900,2024-07-31,,Annual,1
SUB_01351,ACC_00060,Pro,325,3900,2024-08-30,,Monthly,1
SUB_01352,ACC_00060,Pro,325,3900,2024-09-29,,Monthly,1
SUB_01353,ACC_00060,Pro,325,3900,2024-10-29,,Monthly,1
SUB_01354,ACC_00060,Pro,325,3900,2024-11-28,,Monthly,1
SUB_01355,ACC_00060,Pro,325,3900,2024-12-28,,Monthly,1
SUB_01356,ACC_00061,Pro,494,5928,2022-04-26,,Monthly,1
SUB_01357,ACC_00061,Pro,494,5928,2022-05-26,,Monthly,1
SUB_01358,ACC_00061,Pro,494,5928,2022-06-25,,Monthly,1
SUB_01359,ACC_00061,Pro,494,5928,2022-07-25,,Monthly,1
SUB_01360,ACC_00061,Pro,494,5928,2022-08-24,,Monthly,1
SUB_01361,ACC_00061,Pro,494,5928,2022-09-23,,Annual,1
SUB_01362,ACC_00061,Pro,494,5928,2022-10-23,,Monthly,1
SUB_01363,ACC_00061,Pro,494,5928,2022-11-22,,Annual,1
SUB_01364,ACC_00061,Pro,494,5928,2022-12-22,,Annual,1
SUB_01365,ACC_00061,Pro,494,5928,2023-01-21,,Monthly,1
SUB_01366,ACC_00061,Pro,494,5928,2023-02-20,,Monthly,1
SUB_01367,ACC_00061,Pro,494,5928,2023-03-22,,Monthly,1
SUB_01368,ACC_00061,Pro,494,5928,2023-04-21,,Monthly,1
SUB_01369,ACC_00061,Pro,494,5928,2023-05-21,,Monthly,1
SUB_01370,ACC_00061,Pro,494,5928,2023-06-20,,Monthly,1
SUB_01371,ACC_00061,Pro,494,5928,2023-07-20,,Annual,1
SUB_01372,ACC_00061,Pro,494,5928,2023-08-19,,Monthly,0
SUB_01373,ACC_00061,Pro,494,5928,2023-09-18,,Monthly,1
SUB_01374,ACC_00061,Pro,494,5928,2023-10-18,,Monthly,1
SUB_01375,ACC_00061,Pro,494,5928,2023-11-17,,Annual,1
SUB_01376,ACC_00061,Pro,494,5928,2023-12-17,,Monthly,1
SUB_01377,ACC_00061,Pro,494,5928,2024-01-16,,Annual,1
SUB_01378,ACC_00061,Pro,494,5928,2024-02-15,,Monthly,1
SUB_01379,ACC_00061,Pro,494,5928,2024-03-16,,Monthly,1
SUB_01380,ACC_00061,Pro,494,5928,2024-04-15,,Annual,0
SUB_01381,ACC_00061,Pro,494,5928,2024-05-15,,Monthly,1
SUB_01382,ACC_00061,Pro,494,5928,2024-06-14,,Monthly,1
SUB_01383,ACC_00061,Pro,494,5928,2024-07-14,,Monthly,1
SUB_01384,ACC_00061,Pro,494,5928,2024-08-13,,Annual,1
SUB_01385,ACC_00061,Pro,494,5928,2024-09-12,,Monthly,1
SUB_01386,ACC_00061,Pro,494,5928,2024-10-12,,Monthly,1
SUB_01387,ACC_00061,Pro,494,5928,2024-11-11,,Monthly,1
SUB_01388,ACC_00061,Pro,494,5928,2024-12-11,,Monthly,1
SUB_01389,ACC_00062,Basic,141,1692,2022-04-19,,Monthly,1
SUB_01390,ACC_00062,Basic,141,1692,2022-05-19,,Monthly,1
SUB_01391,ACC_00062,Basic,141,1692,2022-06-18,,Monthly,1
SUB_01392,ACC_00062,Basic,141,1692,2022-07-18,,Monthly,1
SUB_01393,ACC_00062,Basic,141,1692,2022-08-17,,Monthly,0
SUB_01394,ACC_00062,Basic,141,1692,2022-09-16,,Annual,1
SUB_01395,ACC_00062,Basic,141,1692,2022-10-16,,Annual,1
SUB_01396,ACC_00062,Basic,141,1692,2022-11-15,,Monthly,1
SUB_01397,ACC_00062,Basic,141,1692,2022-12-15,,Annual,1
SUB_01398,ACC_00062,Basic,141,1692,2023-01-14,,Monthly,1
SUB_01399,ACC_00062,Basic,141,1692,2023-02-13,,Monthly,1
SUB_01400,ACC_00062,Basic,141,1692,2023-03-15,,Annual,1
SUB_01401,ACC_00062,Basic,141,1692,2023-04-14,,Annual,1
SUB_01402,ACC_00062,Basic,141,1692,2023-05-14,,Annual,1
SUB_01403,ACC_00062,Basic,141,1692,2023-06-13,,Annual,1
SUB_01404,ACC_00062,Basic,141,1692,2023-07-13,,Monthly,1
SUB_01405,ACC_00062,Basic,141,1692,2023-08-12,,Monthly,1
SUB_01406,ACC_00062,Basic,141,1692,2023-09-11,,Annual,1
SUB_01407,ACC_00062,Basic,141,1692,2023-10-11,,Monthly,1
SUB_01408,ACC_00062,Basic,141,1692,2023-11-10,,Annual,1
SUB_01409,ACC_00062,Basic,141,1692,2023-12-10,,Monthly,1
SUB_01410,ACC_00062,Basic,141,1692,2024-01-09,,Monthly,1
SUB_01411,ACC_00062,Basic,141,1692,2024-02-08,,Monthly,1
SUB_01412,ACC_00062,Basic,141,1692,2024-03-09,,Annual,1
SUB_01413,ACC_00062,Basic,141,1692,2024-04-08,,Monthly,1
SUB_01414,ACC_00062,Basic,141,1692,2024-05-08,,Monthly,1
SUB_01415,ACC_00062,Basic,141,1692,2024-06-07,,Monthly,1
SUB_01416,ACC_00062,Basic,141,1692,2024-07-07,,Monthly,1
SUB_01417,ACC_00062,Basic,141,1692,2024-08-06,,Monthly,1
SUB_01418,ACC_00062,Basic,141,1692,2024-09-05,,Annual,1
SUB_01419,ACC_00062,Basic,141,1692,2024-10-05,,Monthly,1
SUB_01420,ACC_00062,Basic,141,1692,2024-11-04,,Annual,1
SUB_01421,ACC_00062,Basic,141,1692,2024-12-04,,Monthly,1
SUB_01422,ACC_00063,Basic,156,1872,2022-07-17,,Monthly,1
SUB_01423,ACC_00063,Basic,156,1872,2022-08-16,,Annual,1
SUB_01424,ACC_00063,Basic,156,1872,2022-09-15,,Monthly,1
SUB_01425,ACC_00063,Basic,156,1872,2022-10-15,,Monthly,1
SUB_01426,ACC_00063,Basic,156,1872,2022-11-14,,Annual,1
SUB_01427,ACC_00063,Basic,156,1872,2022-12-14,,Monthly,1
SUB_01428,ACC_00063,Basic,156,1872,2023-01-13,,Monthly,1
SUB_01429,ACC_00063,Basic,156,1872,2023-02-12,,Annual,1
SUB_01430,ACC_00063,Basic,156,1872,2023-03-14,,Monthly,1
SUB_01431,ACC_00063,Basic,156,1872,2023-04-13,,Monthly,1
SUB_01432,ACC_00063,Basic,156,1872,2023-05-13,,Annual,1
SUB_01433,ACC_00063,Basic,156,1872,2023-06-12,,Annual,1
SUB_01434,ACC_00063,Basic,156,1872,2023-07-12,,Monthly,1
SUB_01435,ACC_00063,Basic,156,1872,2023-08-11,,Annual,1
SUB_01436,ACC_00063,Basic,156,1872,2023-09-10,,Monthly,1
SUB_01437,ACC_00063,Basic,156,1872,2023-10-10,,Monthly,1
SUB_01438,ACC_00063,Basic,156,1872,2023-11-09,,Monthly,0
SUB_01439,ACC_00063,Basic,156,1872,2023-12-09,,Annual,1
SUB_01440,ACC_00063,Basic,156,1872,2024-01-08,,Monthly,1
SUB_01441,ACC_00063,Basic,156,1872,2024-02-07,,Monthly,1
SUB_01442,ACC_00063,Basic,156,1872,2024-03-08,,Monthly,1
SUB_01443,ACC_00063,Basic,156,1872,2024-04-07,,Annual,1
SUB_01444,ACC_00063,Basic,156,1872,2024-05-07,,Monthly,1
SUB_01445,ACC_00063,Basic,156,1872,2024-06-06,,Annual,1
SUB_01446,ACC_00063,Basic,156,1872,2024-07-06,,Monthly,1
SUB_01447,ACC_00063,Basic,156,1872,2024-08-05,,Monthly,1
SUB_01448,ACC_00063,Basic,156,1872,2024-09-04,,Monthly,1
SUB_01449,ACC_00063,Basic,156,1872,2024-10-04,,Annual,1
SUB_01450,ACC_00063,Basic,156,1872,2024-11-03,,Annual,1
SUB_01451,ACC_00063,Basic,156,1872,2024-12-03,,Monthly,1
SUB_01452,ACC_00064,Pro,528,6336,2024-12-31,,Monthly,1
SUB_01453,ACC_00065,Enterprise,9584,115008,2022-04-06,,Monthly,1
SUB_01454,ACC_00065,Enterprise,9584,115008,2022-05-06,,Monthly,1
SUB_01455,ACC_00065,Enterprise,9584,115008,2022-06-05,,Monthly,1
SUB_01456,ACC_00065,Enterprise,9584,115008,2022-07-05,,Monthly,1
SUB_01457,ACC_00065,Enterprise,9584,115008,2022-08-04,,Monthly,1
SUB_01458,ACC_00065,Enterprise,9584,115008,2022-09-03,,Monthly,1
SUB_01459,ACC_00065,Enterprise,9584,115008,2022-10-03,,Annual,1
SUB_01460,ACC_00065,Enterprise,9584,115008,2022-11-02,,Monthly,1
SUB_01461,ACC_00065,Enterprise,9584,115008,2022-12-02,,Annual,1
SUB_01462,ACC_00065,Enterprise,9584,115008,2023-01-01,,Annual,1
SUB_01463,ACC_00065,Enterprise,9584,115008,2023-01-31,,Monthly,1
SUB_01464,ACC_00065,Enterprise,9584,115008,2023-03-02,,Monthly,1
SUB_01465,ACC_00065,Enterprise,9584,115008,2023-04-01,,Monthly,1
SUB_01466,ACC_00065,Enterprise,9584,115008,2023-05-01,,Monthly,1
SUB_01467,ACC_00065,Enterprise,9584,115008,2023-05-31,,Annual,1
SUB_01468,ACC_00065,Enterprise,9584,115008,2023-06-30,,Annual,1
SUB_01469,ACC_00065,Enterprise,9584,115008,2023-07-30,,Monthly,1
SUB_01470,ACC_00065,Enterprise,9584,115008,2023-08-29,,Annual,1
SUB_01471,ACC_00065,Enterprise,9584,115008,2023-09-28,,Annual,1
SUB_01472,ACC_00065,Enterprise,9584,115008,2023-10-28,,Annual,1
SUB_01473,ACC_00065,Enterprise,9584,115008,2023-11-27,,Annual,1
SUB_01474,ACC_00065,Enterprise,9584,115008,2023-12-27,,Monthly,1
SUB_01475,ACC_00065,Enterprise,9584,115008,2024-01-26,,Monthly,1
SUB_01476,ACC_00065,Enterprise,9584,115008,2024-02-25,,Annual,0
SUB_01477,ACC_00065,Enterprise,9584,115008,2024-03-26,,Annual,1
SUB_01478,ACC_00065,Enterprise,9584,115008,2024-04-25,,Monthly,1
SUB_01479,ACC_00065,Enterprise,9584,115008,2024-05-25,,Annual,1
SUB_01480,ACC_00065,Enterprise,9584,115008,2024-06-24,,Annual,1
SUB_01481,ACC_00065,Enterprise,9584,115008,2024-07-24,,Annual,1
SUB_01482,ACC_00065,Enterprise,9584,115008,2024-08-23,,Monthly,1
SUB_01483,ACC_00065,Enterprise,9584,115008,2024-09-22,,Annual,1
SUB_01484,ACC_00065,Enterprise,9584,115008,2024-10-22,,Annual,1
SUB_01485,ACC_00065,Enterprise,9584,115008,2024-11-21,,Annual,1
SUB_01486,ACC_00065,Enterprise,9584,115008,2024-12-21,,Monthly,1
SUB_01487,ACC_00066,Pro,2197,26364,2022-11-15,,Monthly,1
SUB_01488,ACC_00066,Pro,2197,26364,2022-12-15,,Monthly,1
SUB_01489,ACC_00066,Pro,2197,26364,2023-01-14,,Monthly,1
SUB_01490,ACC_00066,Pro,2197,26364,2023-02-13,,Monthly,1
SUB_01491,ACC_00066,Pro,2197,26364,2023-03-15,,Monthly,1
SUB_01492,ACC_00066,Pro,2197,26364,2023-04-14,,Monthly,1
SUB_01493,ACC_00066,Pro,2197,26364,2023-05-14,,Annual,1
SUB_01494,ACC_00066,Pro,2197,26364,2023-06-13,,Annual,1
SUB_01495,ACC_00066,Pro,2197,26364,2023-07-13,,Annual,1
SUB_01496,ACC_00066,Pro,2197,26364,2023-08-12,,Monthly,1
SUB_01497,ACC_00066,Pro,2197,26364,2023-09-11,,Annual,1
SUB_01498,ACC_00066,Pro,2197,26364,2023-10-11,,Annual,1
SUB_01499,ACC_00066,Pro,2197,26364,2023-11-10,,Monthly,1
SUB_01500,ACC_00066,Pro,2197,26364,2023-12-10,,Monthly,1
SUB_01501,ACC_00066,Pro,2197,26364,2024-01-09,,Monthly,1
SUB_01502,ACC_00066,Pro,2197,26364,2024-02-08,,Monthly,1
SUB_01503,ACC_00066,Pro,2197,26364,2024-03-09,,Monthly,1
SUB_01504,ACC_00066,Pro,2197,26364,2024-04-08,,Annual,1
SUB_01505,ACC_00066,Pro,2197,26364,2024-05-08,,Annual,0
SUB_01506,ACC_00066,Pro,2197,26364,2024-06-07,,Monthly,1
SUB_01507,ACC_00066,Pro,2197,26364,2024-07-07,,Annual,1
SUB_01508,ACC_00066,Pro,2197,26364,2024-08-06,,Annual,1
SUB_01509,ACC_00066,Pro,2197,26364,2024-09-05,,Annual,1
SUB_01510,ACC_00066,Pro,2197,26364,2024-10-05,,Annual,1
SUB_01511,ACC_00066,Pro,2197,26364,2024-11-04,,Monthly,1
SUB_01512,ACC_00066,Pro,2197,26364,2024-12-04,,Annual,1
SUB_01513,ACC_00067,Enterprise,20612,247344,2023-12-27,,Monthly,1
SUB_01514,ACC_00067,Enterprise,20612,247344,2024-01-26,,Monthly,1
SUB_01515,ACC_00067,Enterprise,20612,247344,2024-02-25,,Monthly,1
SUB_01516,ACC_00067,Enterprise,20612,247344,2024-03-26,,Monthly,1
SUB_01517,ACC_00067,Enterprise,20612,247344,2024-04-25,,Monthly,1
SUB_01518,ACC_00067,Enterprise,20612,247344,2024-05-25,,Annual,1
SUB_01519,ACC_00067,Enterprise,20612,247344,2024-06-24,,Monthly,1
SUB_01520,ACC_00067,Enterprise,20612,247344,2024-07-24,,Monthly,1
SUB_01521,ACC_00067,Enterprise,20612,247344,2024-08-23,,Annual,1
SUB_01522,ACC_00067,Enterprise,20612,247344,2024-09-22,,Monthly,1
SUB_01523,ACC_00067,Enterprise,20612,247344,2024-10-22,,Monthly,1
SUB_01524,ACC_00067,Enterprise,20612,247344,2024-11-21,,Annual,1
SUB_01525,ACC_00067,Enterprise,20612,247344,2024-12-21,,Annual,1
SUB_01526,ACC_00068,Basic,286,3432,2023-05-05,,Monthly,1
SUB_01527,ACC_00068,Basic,286,3432,2023-06-04,,Monthly,1
SUB_01528,ACC_00068,Basic,286,3432,2023-07-04,,Monthly,1
SUB_01529,ACC_00068,Basic,286,3432,2023-08-03,,Monthly,1
SUB_01530,ACC_00068,Basic,286,3432,2023-09-02,,Monthly,1
SUB_01531,ACC_00068,Basic,286,3432,2023-10-02,,Monthly,1
SUB_01532,ACC_00068,Basic,286,3432,2023-11-01,,Monthly,1
SUB_01533,ACC_00068,Basic,286,3432,2023-12-01,,Annual,1
SUB_01534,ACC_00068,Basic,286,3432,2023-12-31,,Monthly,1
SUB_01535,ACC_00068,Basic,286,3432,2024-01-30,,Monthly,1
SUB_01536,ACC_00068,Basic,286,3432,2024-02-29,,Monthly,1
SUB_01537,ACC_00068,Basic,286,3432,2024-03-30,,Monthly,0
SUB_01538,ACC_00068,Basic,286,3432,2024-04-29,,Annual,1
SUB_01539,ACC_00068,Basic,286,3432,2024-05-29,,Monthly,1
SUB_01540,ACC_00068,Basic,286,3432,2024-06-28,,Monthly,1
SUB_01541,ACC_00068,Basic,286,3432,2024-07-28,,Monthly,0
SUB_01542,ACC_00068,Basic,286,3432,2024-08-27,,Monthly,1
SUB_01543,ACC_00068,Basic,286,3432,2024-09-26,,Annual,1
SUB_01544,ACC_00068,Basic,286,3432,2024-10-26,,Annual,1
SUB_01545,ACC_00068,Basic,286,3432,2024-11-25,,Annual,1
SUB_01546,ACC_00068,Basic,286,3432,2024-12-25,,Annual,1
SUB_01547,ACC_00069,Enterprise,12577,150924,2023-11-02,,Monthly,1
SUB_01548,ACC_00069,Enterprise,12577,150924,2023-12-02,,Monthly,1
SUB_01549,ACC_00069,Enterprise,12577,150924,2024-01-01,,Annual,1
SUB_01550,ACC_00069,Enterprise,12577,150924,2024-01-31,,Monthly,1
SUB_01551,ACC_00069,Enterprise,12577,150924,2024-03-01,,Monthly,1
SUB_01552,ACC_00069,Enterprise,12577,150924,2024-03-31,,Annual,1
SUB_01553,ACC_00069,Enterprise,12577,150924,2024-04-30,,Annual,1
SUB_01554,ACC_00069,Enterprise,12577,150924,2024-05-30,,Monthly,1
SUB_01555,ACC_00069,Enterprise,12577,150924,2024-06-29,,Monthly,1
SUB_01556,ACC_00069,Enterprise,12577,150924,2024-07-29,,Monthly,1
SUB_01557,ACC_00069,Enterprise,12577,150924,2024-08-28,,Annual,1
SUB_01558,ACC_00069,Enterprise,12577,150924,2024-09-27,,Monthly,1
SUB_01559,ACC_00069,Enterprise,12577,150924,2024-10-27,,Annual,1
SUB_01560,ACC_00069,Enterprise,12577,150924,2024-11-26,,Monthly,1
SUB_01561,ACC_00069,Enterprise,12577,150924,2024-12-26,,Monthly,1
SUB_01562,ACC_00070,Pro,1224,14688,2023-08-24,,Monthly,1
SUB_01563,ACC_00070,Pro,1224,14688,2023-09-23,,Monthly,1
SUB_01564,ACC_00070,Pro,1224,14688,2023-10-23,,Monthly,0
SUB_01565,ACC_00070,Pro,1224,14688,2023-11-22,,Monthly,1
SUB_01566,ACC_00070,Pro,1224,14688,2023-12-22,,Monthly,1
SUB_01567,ACC_00070,Pro,1224,14688,2024-01-21,,Monthly,1
SUB_01568,ACC_00070,Pro,1224,14688,2024-02-20,,Annual,1
SUB_01569,ACC_00070,Pro,1224,14688,2024-03-21,,Monthly,1
SUB_01570,ACC_00070,Pro,1224,14688,2024-04-20,,Annual,1
SUB_01571,ACC_00070,Pro,1224,14688,2024-05-20,,Monthly,1
SUB_01572,ACC_00070,Pro,1224,14688,2024-06-19,,Monthly,1
SUB_01573,ACC_00070,Pro,1224,14688,2024-07-19,,Annual,1
SUB_01574,ACC_00070,Pro,1224,14688,2024-08-18,,Annual,1
SUB_01575,ACC_00070,Pro,1224,14688,2024-09-17,,Monthly,1
SUB_01576,ACC_00070,Pro,1224,14688,2024-10-17,,Annual,1
SUB_01577,ACC_00070,Pro,1224,14688,2024-11-16,,Monthly,1
SUB_01578,ACC_00070,Pro,1224,14688,2024-12-16,,Monthly,1
SUB_01579,ACC_00071,Pro,2255,27060,2022-07-27,,Annual,1
SUB_01580,ACC_00071,Pro,2255,27060,2022-08-26,,Monthly,1
SUB_01581,ACC_00071,Pro,2255,27060,2022-09-25,,Annual,1
SUB_01582,ACC_00071,Pro,2255,27060,2022-10-25,,Annual,1
SUB_01583,ACC_00071,Pro,2255,27060,2022-11-24,,Annual,1
SUB_01584,ACC_00071,Pro,2255,27060,2022-12-24,,Monthly,1
SUB_01585,ACC_00071,Pro,2255,27060,2023-01-23,,Annual,1
SUB_01586,ACC_00071,Pro,2255,27060,2023-02-22,,Monthly,1
SUB_01587,ACC_00071,Pro,2255,27060,2023-03-24,,Monthly,1
SUB_01588,ACC_00071,Pro,2255,27060,2023-04-23,,Monthly,1
SUB_01589,ACC_00071,Pro,2255,27060,2023-05-23,,Monthly,1
SUB_01590,ACC_00071,Pro,2255,27060,2023-06-22,,Monthly,1
SUB_01591,ACC_00071,Pro,2255,27060,2023-07-22,,Monthly,1
SUB_01592,ACC_00071,Pro,2255,27060,2023-08-21,,Annual,1
SUB_01593,ACC_00071,Pro,2255,27060,2023-09-20,,Annual,1
SUB_01594,ACC_00071,Pro,2255,27060,2023-10-20,,Annual,1
SUB_01595,ACC_00071,Pro,2255,27060,2023-11-19,,Monthly,1
SUB_01596,ACC_00071,Pro,2255,27060,2023-12-19,,Annual,1
SUB_01597,ACC_00071,Pro,2255,27060,2024-01-18,,Monthly,1
SUB_01598,ACC_00071,Pro,2255,27060,2024-02-17,,Annual,1
SUB_01599,ACC_00071,Pro,2255,27060,2024-03-18,,Monthly,1
SUB_01600,ACC_00071,Pro,2255,27060,2024-04-17,,Annual,1
SUB_01601,ACC_00071,Pro,2255,27060,2024-05-17,,Monthly,1
SUB_01602,ACC_00071,Pro,2255,27060,2024-06-16,,Annual,1
SUB_01603,ACC_00071,Pro,2255,27060,2024-07-16,,Annual,1
SUB_01604,ACC_00071,Pro,2255,27060,2024-08-15,,Monthly,1
SUB_01605,ACC_00071,Enterprise,16465,197580,2024-09-14,,Monthly,1
SUB_01606,ACC_00071,Enterprise,16465,197580,2024-10-14,,Monthly,1
SUB_01607,ACC_00071,Enterprise,16465,197580,2024-11-13,,Annual,1
SUB_01608,ACC_00071,Enterprise,16465,197580,2024-12-13,,Annual,1
SUB_01609,ACC_00072,Pro,1148,13776,2022-04-19,,Monthly,1
SUB_01610,ACC_00072,Pro,1148,13776,2022-05-19,,Monthly,1
SUB_01611,ACC_00072,Pro,1148,13776,2022-06-18,,Monthly,1
SUB_01612,ACC_00072,Pro,1148,13776,2022-07-18,,Monthly,1
SUB_01613,ACC_00072,Pro,1148,13776,2022-08-17,,Monthly,1
SUB_01614,ACC_00072,Pro,1148,13776,2022-09-16,,Monthly,1
SUB_01615,ACC_00072,Pro,1148,13776,2022-10-16,,Monthly,1
SUB_01616,ACC_00072,Pro,1148,13776,2022-11-15,,Annual,1
SUB_01617,ACC_00072,Pro,1148,13776,2022-12-15,,Monthly,1
SUB_01618,ACC_00072,Pro,1148,13776,2023-01-14,,Annual,1
SUB_01619,ACC_00072,Pro,1148,13776,2023-02-13,,Annual,1
SUB_01620,ACC_00072,Pro,1148,13776,2023-03-15,,Monthly,1
SUB_01621,ACC_00072,Pro,1148,13776,2023-04-14,,Annual,1
SUB_01622,ACC_00072,Enterprise,10075,120900,2023-05-14,,Monthly,1
SUB_01623,ACC_00072,Enterprise,10075,120900,2023-06-13,,Monthly,1
SUB_01624,ACC_00072,Enterprise,10075,120900,2023-07-13,,Monthly,1
SUB_01625,ACC_00072,Enterprise,10075,120900,2023-08-12,,Monthly,1
SUB_01626,ACC_00072,Enterprise,10075,120900,2023-09-11,,Monthly,1
SUB_01627,ACC_00072,Enterprise,10075,120900,2023-10-11,,Monthly,1
SUB_01628,ACC_00072,Enterprise,10075,120900,2023-11-10,,Monthly,1
SUB_01629,ACC_00072,Enterprise,10075,120900,2023-12-10,,Annual,1
SUB_01630,ACC_00072,Enterprise,10075,120900,2024-01-09,,Monthly,0
SUB_01631,ACC_00072,Enterprise,10075,120900,2024-02-08,,Monthly,1
SUB_01632,ACC_00072,Enterprise,10075,120900,2024-03-09,,Annual,1
SUB_01633,ACC_00072,Enterprise,10075,120900,2024-04-08,,Monthly,1
SUB_01634,ACC_00072,Enterprise,10075,120900,2024-05-08,,Monthly,1
SUB_01635,ACC_00072,Enterprise,10075,120900,2024-06-07,,Monthly,1
SUB_01636,ACC_00072,Enterprise,10075,120900,2024-07-07,,Monthly,1
SUB_01637,ACC_00072,Enterprise,10075,120900,2024-08-06,,Monthly,1
SUB_01638,ACC_00072,Enterprise,10075,120900,2024-09-05,,Monthly,1
SUB_01639,ACC_00072,Enterprise,10075,120900,2024-10-05,,Monthly,1
SUB_01640,ACC_00072,Enterprise,10075,120900,2024-11-04,,Monthly,1
SUB_01641,ACC_00072,Enterprise,10075,120900,2024-12-04,,Monthly,1
SUB_01642,ACC_00073,Enterprise,12482,149784,2023-10-11,,Annual,1
SUB_01643,ACC_00073,Enterprise,12482,149784,2023-11-10,,Monthly,1
SUB_01644,ACC_00073,Enterprise,12482,149784,2023-12-10,,Monthly,1
SUB_01645,ACC_00073,Enterprise,12482,149784,2024-01-09,,Monthly,1
SUB_01646,ACC_00073,Enterprise,12482,149784,2024-02-08,,Monthly,1
SUB_01647,ACC_00073,Enterprise,12482,149784,2024-03-09,,Monthly,1
SUB_01648,ACC_00073,Enterprise,12482,149784,2024-04-08,,Annual,1
SUB_01649,ACC_00073,Enterprise,12482,149784,2024-05-08,,Monthly,1
SUB_01650,ACC_00073,Enterprise,12482,149784,2024-06-07,,Monthly,1
SUB_01651,ACC_00073,Enterprise,12482,149784,2024-07-07,,Annual,1
SUB_01652,ACC_00073,Enterprise,12482,149784,2024-08-06,,Monthly,1
SUB_01653,ACC_00073,Enterprise,12482,149784,2024-09-05,,Monthly,1
SUB_01654,ACC_00073,Enterprise,12482,149784,2024-10-05,,Annual,1
SUB_01655,ACC_00073,Enterprise,12482,149784,2024-11-04,,Monthly,1
SUB_01656,ACC_00073,Enterprise,12482,149784,2024-12-04,,Monthly,1
SUB_01657,ACC_00074,Basic,274,3288,2024-10-02,,Monthly,1
SUB_01658,ACC_00074,Basic,274,3288,2024-11-01,,Monthly,1
SUB_01659,ACC_00074,Basic,274,3288,2024-12-01,,Monthly,1
SUB_01660,ACC_00074,Basic,274,3288,2024-12-31,,Monthly,1
SUB_01661,ACC_00075,Enterprise,10974,131688,2022-05-20,,Monthly,1
SUB_01662,ACC_00075,Enterprise,10974,131688,2022-06-19,,Monthly,1
SUB_01663,ACC_00075,Enterprise,10974,131688,2022-07-19,,Annual,1
SUB_01664,ACC_00075,Enterprise,10974,131688,2022-08-18,,Monthly,1
SUB_01665,ACC_00075,Enterprise,10974,131688,2022-09-17,,Monthly,1
SUB_01666,ACC_00075,Enterprise,10974,131688,2022-10-17,,Monthly,1
SUB_01667,ACC_00075,Enterprise,10974,131688,2022-11-16,,Annual,1
SUB_01668,ACC_00075,Enterprise,10974,131688,2022-12-16,,Monthly,1
SUB_01669,ACC_00075,Enterprise,10974,131688,2023-01-15,,Monthly,1
SUB_01670,ACC_00075,Enterprise,10974,131688,2023-02-14,,Annual,1
SUB_01671,ACC_00075,Enterprise,10974,131688,2023-03-16,,Monthly,0
SUB_01672,ACC_00075,Enterprise,10974,131688,2023-04-15,,Monthly,0
