ticket_id,account_id,created_date,resolved_date,priority,category,resolution_time_hours,satisfaction_score,escalation_flag
TKT_001368,ACC_00167,2022-11-03,2022-11-05,Low,Bug,50.0,2.0,0
TKT_001369,ACC_00169,2023-05-31,2023-06-05,Low,Feature Request,127.0,3.0,0
TKT_001370,ACC_00169,2023-01-13,2023-01-15,Low,How-To,55.0,2.0,0
TKT_001371,ACC_00169,2023-04-13,2023-04-13,Medium,Integration,15.0,,0
TKT_001372,ACC_00169,2023-04-23,2023-04-27,Low,Integration,101.0,,0
TKT_001373,ACC_00169,2023-05-01,2023-05-03,Low,Billing,62.0,4.0,0
TKT_001374,ACC_00170,2024-02-02,2024-02-05,Low,Performance,91.0,2.0,0
TKT_001375,ACC_00170,2024-01-17,2024-01-19,Medium,How-To,61.0,4.0,0
TKT_001376,ACC_00170,2024-08-02,2024-08-04,Medium,How-To,55.0,3.0,0
TKT_001377,ACC_00170,2024-06-11,2024-06-13,Low,Bug,67.0,4.0,0
TKT_001378,ACC_00170,2024-01-08,2024-01-14,Low,How-To,162.0,5.0,0
TKT_001379,ACC_00170,2024-03-28,2024-04-01,Low,Integration,119.0,5.0,0
TKT_001380,ACC_00171,2022-10-01,2022-10-02,Low,Integration,34.0,5.0,0
TKT_001381,ACC_00171,2022-03-14,2022-03-19,Low,How-To,129.0,,0
TKT_001382,ACC_00171,2023-09-10,2023-09-10,High,Integration,4.0,5.0,0
TKT_001383,ACC_00171,2022-10-18,2022-10-23,Low,How-To,126.0,4.0,0
TKT_001384,ACC_00171,2022-07-27,2022-07-31,Low,Performance,115.0,,0
TKT_001385,ACC_00171,2022-05-08,2022-05-09,Low,Bug,46.0,3.0,0
TKT_001386,ACC_00171,2024-04-27,2024-04-29,Low,How-To,57.0,4.0,0
TKT_001387,ACC_00171,2023-03-12,2023-03-12,High,Performance,6.0,4.0,0
TKT_001388,ACC_00171,2024-12-04,2024-12-04,High,Billing,22.0,,1
TKT_001389,ACC_00171,2023-02-15,2023-02-16,Medium,Integration,43.0,,0
TKT_001390,ACC_00171,2023-09-07,2023-09-09,Low,Bug,71.0,,0
TKT_001391,ACC_00171,2024-06-03,2024-06-05,Low,Feature Request,48.0,3.0,0
TKT_001392,ACC_00171,2023-08-01,2023-08-01,Critical,Billing,4.0,4.0,0
TKT_001393,ACC_00171,2023-06-09,2023-06-13,Low,Feature Request,97.0,3.0,0
TKT_001394,ACC_00171,2023-04-01,2023-04-03,Low,Bug,52.0,4.0,0
TKT_001395,ACC_00172,2024-11-29,2024-12-02,Low,Feature Request,83.0,4.0,0
TKT_001396,ACC_00172,2023-06-18,2023-06-24,Low,Performance,146.0,5.0,0
TKT_001397,ACC_00172,2023-07-11,2023-07-13,Low,Billing,68.0,5.0,0
TKT_001398,ACC_00172,2024-08-21,2024-08-25,Low,How-To,98.0,4.0,0
TKT_001399,ACC_00172,2024-05-26,2024-05-29,Low,Performance,81.0,2.0,0
TKT_001400,ACC_00172,2024-02-10,2024-02-10,Medium,How-To,22.0,5.0,0
TKT_001401,ACC_00172,2023-09-11,2023-09-12,Medium,Performance,34.0,1.0,0
TKT_001402,ACC_00172,2024-04-02,2024-04-08,Low,Feature Request,162.0,3.0,0
TKT_001403,ACC_00172,2024-05-04,2024-05-09,Low,Integration,125.0,3.0,0
TKT_001404,ACC_00172,2023-02-23,2023-02-28,Low,Bug,128.0,5.0,0
TKT_001405,ACC_00172,2023-03-21,2023-03-21,Medium,Feature Request,20.0,5.0,0
TKT_001406,ACC_00172,2024-01-04,2024-01-05,Low,Feature Request,39.0,,0
TKT_001407,ACC_00172,2024-08-26,2024-09-01,Low,Bug,145.0,5.0,0
TKT_001408,ACC_00172,2024-09-08,2024-09-11,Low,Billing,90.0,4.0,0
TKT_001409,ACC_00172,2024-10-01,2024-10-06,Low,How-To,126.0,4.0,0
TKT_001410,ACC_00173,2024-09-20,2024-09-20,Critical,Bug,5.0,5.0,0
TKT_001411,ACC_00174,2024-08-07,2024-08-08,Low,Feature Request,25.0,3.0,0
TKT_001412,ACC_00174,2024-06-18,2024-06-19,Low,Performance,42.0,3.0,0
TKT_001413,ACC_00175,2023-11-19,2023-11-20,Low,Billing,32.0,,0
TKT_001414,ACC_00175,2024-09-09,2024-09-13,Low,How-To,105.0,4.0,0
TKT_001415,ACC_00175,2024-03-31,2024-04-01,Medium,Performance,26.0,2.0,0
TKT_001416,ACC_00176,2024-02-26,2024-03-02,Low,Performance,135.0,2.0,0
TKT_001417,ACC_00176,2023-03-30,2023-04-05,Low,Feature Request,155.0,,0
TKT_001418,ACC_00176,2023-10-03,2023-10-09,Low,Integration,163.0,4.0,0
TKT_001419,ACC_00176,2022-11-13,2022-11-16,Low,Billing,95.0,4.0,1
TKT_001420,ACC_00176,2023-09-24,2023-09-25,Medium,How-To,26.0,,0
TKT_001421,ACC_00176,2024-06-15,2024-06-20,Low,How-To,138.0,,0
TKT_001422,ACC_00176,2024-03-02,2024-03-02,Medium,Performance,14.0,1.0,0
TKT_001423,ACC_00176,2022-12-29,2022-12-31,Medium,Performance,52.0,5.0,0
TKT_001424,ACC_00176,2023-04-07,2023-04-08,Low,How-To,28.0,3.0,0
TKT_001425,ACC_00176,2024-11-08,2024-11-10,Medium,Integration,53.0,3.0,0
TKT_001426,ACC_00176,2023-10-22,2023-10-23,Low,Integration,36.0,1.0,0
TKT_001427,ACC_00176,2023-11-20,2023-11-22,Medium,How-To,63.0,1.0,0
TKT_001428,ACC_00176,2022-09-29,2022-10-01,Medium,Performance,71.0,,0
TKT_001429,ACC_00177,2023-03-27,2023-03-31,Low,Integration,98.0,3.0,0
TKT_001430,ACC_00177,2022-06-21,2022-06-26,Low,Integration,122.0,,0
TKT_001431,ACC_00177,2023-11-04,2023-11-05,Low,Integration,30.0,,0
TKT_001432,ACC_00177,2023-12-14,2023-12-18,Low,Performance,99.0,,0
TKT_001433,ACC_00177,2022-12-03,2022-12-07,Low,Feature Request,102.0,1.0,0
TKT_001434,ACC_00177,2023-05-02,2023-05-03,Medium,How-To,25.0,,0
TKT_001435,ACC_00177,2023-01-18,2023-01-21,Low,How-To,86.0,5.0,0
TKT_001436,ACC_00177,2023-06-07,2023-06-11,Low,Billing,113.0,4.0,0
TKT_001437,ACC_00177,2024-12-25,2024-12-27,Medium,Performance,60.0,5.0,0
TKT_001438,ACC_00177,2023-07-10,2023-07-10,High,Bug,23.0,4.0,0
TKT_001439,ACC_00177,2023-12-07,2023-12-09,Low,Performance,70.0,4.0,0
TKT_001440,ACC_00178,2023-04-21,2023-04-24,Low,Performance,72.0,5.0,0
TKT_001441,ACC_00178,2024-06-10,2024-06-15,Low,Integration,123.0,2.0,0
TKT_001442,ACC_00178,2023-06-05,2023-06-05,High,Bug,8.0,4.0,0
TKT_001443,ACC_00178,2023-06-24,2023-06-26,Medium,Integration,53.0,4.0,0
TKT_001444,ACC_00178,2023-11-18,2023-11-19,Medium,Performance,25.0,4.0,0
TKT_001445,ACC_00178,2024-04-30,2024-05-06,Low,Performance,146.0,4.0,0
TKT_001446,ACC_00178,2023-12-19,2023-12-20,Low,Bug,44.0,2.0,0
TKT_001447,ACC_00178,2024-02-26,2024-02-28,Low,Bug,65.0,5.0,1
TKT_001448,ACC_00178,2023-09-26,2023-09-26,Medium,How-To,21.0,4.0,1
TKT_001449,ACC_00178,2023-09-14,2023-09-20,Low,Integration,144.0,4.0,0
TKT_001450,ACC_00178,2024-07-20,2024-07-23,Low,How-To,86.0,2.0,0
TKT_001451,ACC_00178,2023-09-01,2023-09-05,Low,Performance,113.0,,0
TKT_001452,ACC_00179,2024-04-01,2024-04-03,Low,How-To,59.0,5.0,0
TKT_001453,ACC_00179,2024-05-10,2024-05-10,High,Integration,4.0,5.0,0
TKT_001454,ACC_00179,2024-04-27,2024-04-28,Low,How-To,26.0,4.0,0
TKT_001455,ACC_00179,2024-03-12,2024-03-13,Medium,Feature Request,43.0,,0
TKT_001456,ACC_00179,2024-11-25,2024-11-28,Low,How-To,77.0,2.0,0
TKT_001457,ACC_00179,2024-08-08,2024-08-11,Low,Bug,87.0,2.0,0
TKT_001458,ACC_00180,2024-04-27,2024-04-27,Medium,How-To,15.0,,0
TKT_001459,ACC_00180,2024-08-19,2024-08-19,High,Integration,17.0,,0
TKT_001460,ACC_00180,2024-06-06,2024-06-10,Low,Bug,102.0,5.0,0
TKT_001461,ACC_00180,2024-02-24,2024-02-24,High,Billing,15.0,3.0,0
TKT_001462,ACC_00180,2023-06-22,2023-06-28,Low,Integration,148.0,4.0,0
TKT_001463,ACC_00180,2023-12-02,2023-12-03,Low,Performance,29.0,3.0,0
TKT_001464,ACC_00180,2024-12-05,2024-12-05,High,Feature Request,12.0,3.0,1
TKT_001465,ACC_00180,2023-08-10,2023-08-12,Medium,Feature Request,69.0,4.0,0
TKT_001466,ACC_00181,2022-08-18,2022-08-19,Medium,Billing,27.0,1.0,0
TKT_001467,ACC_00181,2022-07-24,2022-07-26,Medium,Billing,67.0,1.0,0
TKT_001468,ACC_00181,2022-10-22,2022-10-22,High,How-To,7.0,3.0,0
TKT_001469,ACC_00181,2022-05-01,2022-05-06,Low,Billing,120.0,2.0,0
TKT_001470,ACC_00181,2022-02-05,2022-02-06,Medium,Performance,42.0,3.0,0
TKT_001471,ACC_00181,2022-07-28,2022-08-01,Low,Feature Request,96.0,,0
TKT_001472,ACC_00181,2022-03-27,2022-03-28,Low,Performance,45.0,3.0,0
TKT_001473,ACC_00181,2022-10-06,2022-10-12,Low,Billing,165.0,1.0,0
TKT_001474,ACC_00181,2022-02-19,2022-02-19,High,Bug,4.0,4.0,1
TKT_001475,ACC_00181,2022-05-30,2022-06-05,Low,Performance,147.0,3.0,1
TKT_001476,ACC_00182,2024-12-27,,Low,Billing,,3.0,0
TKT_001477,ACC_00182,2024-06-29,2024-07-02,Low,Feature Request,91.0,4.0,0
TKT_001478,ACC_00182,2023-10-19,2023-10-20,Low,Performance,26.0,4.0,0
TKT_001479,ACC_00182,2023-03-18,2023-03-18,High,How-To,13.0,3.0,0
TKT_001480,ACC_00182,2024-07-23,2024-07-23,Critical,Bug,6.0,5.0,0
TKT_001481,ACC_00182,2024-01-18,2024-01-20,Low,Bug,58.0,5.0,0
TKT_001482,ACC_00182,2023-08-14,2023-08-17,Low,How-To,94.0,2.0,0
TKT_001483,ACC_00182,2024-10-15,2024-10-19,Low,How-To,107.0,2.0,0
TKT_001484,ACC_00182,2023-11-22,2023-11-25,Low,How-To,72.0,5.0,0
TKT_001485,ACC_00183,2024-04-26,2024-04-26,High,Integration,23.0,5.0,0
TKT_001486,ACC_00183,2024-04-15,2024-04-15,High,How-To,20.0,4.0,0
TKT_001487,ACC_00183,2024-11-12,2024-11-13,Medium,Bug,27.0,2.0,1
TKT_001488,ACC_00183,2023-06-25,2023-06-25,Medium,Bug,20.0,3.0,0
TKT_001489,ACC_00183,2022-12-19,2022-12-19,High,Integration,12.0,1.0,1
TKT_001490,ACC_00183,2022-10-06,2022-10-07,Low,Bug,27.0,,0
TKT_001491,ACC_00183,2024-03-21,2024-03-23,Low,Billing,70.0,5.0,0
TKT_001492,ACC_00183,2023-12-26,2023-12-28,Low,Performance,67.0,5.0,0
TKT_001493,ACC_00183,2024-01-10,2024-01-10,High,Performance,21.0,2.0,0
TKT_001494,ACC_00183,2022-12-18,2022-12-23,Low,How-To,135.0,5.0,0
TKT_001495,ACC_00185,2024-05-15,2024-05-17,Medium,Billing,69.0,,0
TKT_001496,ACC_00185,2024-11-08,2024-11-08,High,Billing,17.0,5.0,0
TKT_001497,ACC_00185,2024-08-11,2024-08-12,Low,Performance,42.0,4.0,0
TKT_001498,ACC_00185,2024-10-07,2024-10-09,Low,Integration,55.0,3.0,0
TKT_001499,ACC_00185,2023-07-06,2023-07-06,High,Billing,22.0,5.0,0
TKT_001500,ACC_00186,2022-03-24,2022-03-29,Low,Performance,133.0,,0
TKT_001501,ACC_00186,2023-12-08,2023-12-08,Medium,Billing,17.0,3.0,0
TKT_001502,ACC_00186,2023-05-31,2023-05-31,Medium,Integration,19.0,1.0,1
TKT_001503,ACC_00186,2022-06-21,2022-06-25,Low,Integration,100.0,4.0,0
TKT_001504,ACC_00186,2023-11-07,2023-11-08,Low,Billing,32.0,5.0,0
TKT_001505,ACC_00186,2023-05-07,2023-05-12,Low,Bug,143.0,5.0,1
TKT_001506,ACC_00186,2023-02-25,2023-02-25,High,Integration,22.0,5.0,0
TKT_001507,ACC_00186,2024-08-03,2024-08-04,Medium,Billing,35.0,4.0,0
TKT_001508,ACC_00187,2024-08-03,2024-08-03,High,Integration,19.0,2.0,0
TKT_001509,ACC_00187,2023-06-04,2023-06-06,Medium,Billing,49.0,4.0,0
TKT_001510,ACC_00187,2024-09-23,2024-09-23,High,Billing,19.0,5.0,0
TKT_001511,ACC_00187,2023-08-24,2023-08-24,High,Feature Request,19.0,3.0,0
TKT_001512,ACC_00187,2023-06-08,2023-06-09,Medium,Integration,33.0,5.0,0
TKT_001513,ACC_00187,2023-11-01,2023-11-02,Low,How-To,32.0,,0
TKT_001514,ACC_00187,2024-08-21,2024-08-22,Low,How-To,33.0,,0
TKT_001515,ACC_00188,2024-08-02,2024-08-05,Low,Feature Request,75.0,2.0,0
TKT_001516,ACC_00188,2023-09-01,2023-09-07,Low,Billing,149.0,4.0,0
TKT_001517,ACC_00188,2023-12-14,2023-12-14,Critical,Feature Request,6.0,4.0,0
TKT_001518,ACC_00188,2023-07-13,2023-07-14,Low,Feature Request,27.0,3.0,1
TKT_001519,ACC_00189,2024-04-08,2024-04-08,High,Bug,22.0,5.0,0
TKT_001520,ACC_00189,2024-12-12,2024-12-16,Low,Performance,99.0,3.0,0
TKT_001521,ACC_00190,2024-11-15,2024-11-18,Low,Integration,78.0,,0
TKT_001522,ACC_00190,2024-08-05,2024-08-05,High,Integration,20.0,,0
TKT_001523,ACC_00190,2023-11-25,2023-11-25,High,Performance,19.0,5.0,0
TKT_001524,ACC_00190,2024-10-16,2024-10-21,Low,Feature Request,121.0,2.0,0
TKT_001525,ACC_00190,2024-05-29,2024-06-01,Low,Feature Request,87.0,5.0,0
TKT_001526,ACC_00190,2022-11-11,2022-11-15,Low,Bug,112.0,2.0,0
TKT_001527,ACC_00190,2024-11-03,2024-11-08,Low,Feature Request,132.0,4.0,0
TKT_001528,ACC_00190,2024-01-31,2024-02-04,Low,Bug,103.0,5.0,0
TKT_001529,ACC_00190,2024-11-10,2024-11-12,Medium,Billing,61.0,2.0,0
TKT_001530,ACC_00190,2022-10-22,2022-10-22,High,Billing,6.0,5.0,0
TKT_001531,ACC_00190,2024-04-30,2024-05-05,Low,How-To,134.0,4.0,0
TKT_001532,ACC_00190,2022-11-14,2022-11-14,Medium,How-To,12.0,3.0,0
TKT_001533,ACC_00190,2024-03-09,2024-03-11,Low,Bug,50.0,1.0,0
TKT_001534,ACC_00190,2022-12-18,2022-12-19,Low,How-To,37.0,4.0,0
TKT_001535,ACC_00190,2022-10-22,2022-10-22,High,How-To,16.0,5.0,0
TKT_001536,ACC_00190,2024-04-17,2024-04-18,Low,How-To,36.0,,0
TKT_001537,ACC_00192,2024-03-13,2024-03-15,Medium,How-To,63.0,,0
TKT_001538,ACC_00192,2023-06-11,2023-06-12,Low,Billing,30.0,5.0,0
TKT_001539,ACC_00192,2023-06-28,2023-07-04,Low,Integration,151.0,3.0,0
TKT_001540,ACC_00192,2023-04-27,2023-04-27,High,Feature Request,4.0,4.0,1
TKT_001541,ACC_00192,2024-01-01,2024-01-05,Low,Feature Request,119.0,,0
TKT_001542,ACC_00192,2023-09-11,2023-09-17,Low,Integration,163.0,5.0,0
TKT_001543,ACC_00192,2023-12-16,2023-12-21,Low,How-To,125.0,4.0,0
TKT_001544,ACC_00192,2023-09-08,2023-09-12,Low,Bug,101.0,4.0,0
TKT_001545,ACC_00192,2023-08-08,2023-08-14,Low,How-To,160.0,5.0,0
TKT_001546,ACC_00193,2023-04-22,2023-04-24,Low,Integration,67.0,3.0,0
TKT_001547,ACC_00193,2023-07-14,2023-07-15,Medium,How-To,26.0,,0
TKT_001548,ACC_00193,2022-12-19,2022-12-24,Low,Feature Request,127.0,4.0,1
TKT_001549,ACC_00193,2022-09-01,2022-09-04,Low,Integration,87.0,4.0,0
TKT_001550,ACC_00193,2022-10-26,2022-11-01,Low,How-To,163.0,5.0,0
TKT_001551,ACC_00193,2023-07-03,2023-07-04,Low,Performance,45.0,4.0,0
TKT_001552,ACC_00193,2024-05-11,2024-05-17,Low,Bug,166.0,4.0,0
TKT_001553,ACC_00193,2024-10-10,2024-10-13,Low,Integration,75.0,4.0,0
TKT_001554,ACC_00194,2022-05-27,2022-05-29,Medium,How-To,54.0,5.0,0
TKT_001555,ACC_00194,2023-08-29,2023-08-29,Medium,Feature Request,22.0,5.0,0
TKT_001556,ACC_00194,2024-07-05,2024-07-09,Low,How-To,108.0,4.0,0
TKT_001557,ACC_00194,2024-10-14,2024-10-14,High,Integration,13.0,1.0,0
TKT_001558,ACC_00194,2023-12-14,2023-12-16,Medium,Feature Request,69.0,4.0,0
TKT_001559,ACC_00194,2023-10-17,2023-10-18,Medium,Integration,37.0,5.0,0
TKT_001560,ACC_00194,2022-05-24,2022-05-26,Medium,Bug,59.0,,0
TKT_001561,ACC_00194,2024-05-30,2024-06-03,Low,How-To,103.0,4.0,0
TKT_001562,ACC_00194,2024-10-27,2024-10-30,Low,Performance,82.0,5.0,1
TKT_001563,ACC_00194,2022-09-29,2022-09-30,Medium,How-To,44.0,4.0,0
TKT_001564,ACC_00195,2023-06-18,2023-06-22,Low,How-To,101.0,4.0,0
TKT_001565,ACC_00195,2024-08-30,2024-08-30,High,Bug,19.0,4.0,0
TKT_001566,ACC_00195,2024-06-28,2024-06-28,High,Integration,15.0,4.0,0
TKT_001567,ACC_00195,2023-01-17,2023-01-18,Low,Integration,46.0,4.0,0
TKT_001568,ACC_00195,2023-07-31,2023-08-06,Low,Feature Request,160.0,3.0,1
TKT_001569,ACC_00195,2023-02-17,2023-02-23,Low,Integration,150.0,3.0,0
TKT_001570,ACC_00195,2023-10-04,2023-10-07,Low,Bug,94.0,3.0,0
TKT_001571,ACC_00195,2024-04-04,2024-04-05,Low,Feature Request,37.0,5.0,0
TKT_001572,ACC_00195,2024-03-06,2024-03-11,Low,How-To,124.0,5.0,0
TKT_001573,ACC_00195,2024-07-06,2024-07-07,Low,Bug,38.0,5.0,0
TKT_001574,ACC_00195,2023-03-31,2023-03-31,Critical,Performance,1.0,4.0,0
TKT_001575,ACC_00195,2023-05-28,2023-05-28,High,Billing,17.0,5.0,0
TKT_001576,ACC_00196,2024-11-05,2024-11-05,Critical,How-To,4.0,1.0,0
TKT_001577,ACC_00196,2024-05-01,2024-05-07,Low,Billing,146.0,5.0,0
TKT_001578,ACC_00196,2024-09-27,2024-09-28,Low,Performance,29.0,5.0,0
TKT_001579,ACC_00197,2024-07-20,2024-07-22,Low,Feature Request,62.0,3.0,0
TKT_001580,ACC_00197,2024-04-06,2024-04-08,Low,Performance,48.0,3.0,0
TKT_001581,ACC_00197,2024-06-18,2024-06-21,Low,Bug,85.0,3.0,0
TKT_001582,ACC_00197,2024-02-06,2024-02-06,High,Feature Request,13.0,4.0,0
TKT_001583,ACC_00197,2024-10-25,2024-10-25,Critical,Bug,6.0,4.0,0
TKT_001584,ACC_00197,2023-09-09,2023-09-12,Low,Integration,73.0,5.0,0
TKT_001585,ACC_00197,2023-02-19,2023-02-21,Medium,Feature Request,65.0,5.0,0
TKT_001586,ACC_00197,2024-08-12,2024-08-14,Low,Performance,60.0,4.0,0
TKT_001587,ACC_00197,2024-01-04,2024-01-09,Low,Billing,132.0,5.0,0
TKT_001588,ACC_00197,2022-10-15,2022-10-15,High,Bug,20.0,5.0,0
TKT_001589,ACC_00197,2024-10-10,2024-10-13,Low,Integration,79.0,5.0,0
TKT_001590,ACC_00197,2022-10-18,2022-10-24,Low,Performance,149.0,5.0,0
TKT_001591,ACC_00197,2023-10-12,2023-10-16,Low,Billing,114.0,3.0,0
TKT_001592,ACC_00197,2023-01-13,2023-01-13,High,Performance,23.0,4.0,0
TKT_001593,ACC_00197,2024-01-08,2024-01-08,High,Feature Request,12.0,4.0,0
TKT_001594,ACC_00197,2024-03-25,2024-03-28,Low,Integration,85.0,,0
TKT_001595,ACC_00198,2022-05-05,2022-05-10,Low,Feature Request,129.0,5.0,0
TKT_001596,ACC_00198,2023-04-04,2023-04-06,Low,Performance,58.0,,0
TKT_001597,ACC_00198,2022-06-28,2022-06-29,Medium,Integration,44.0,,0
TKT_001598,ACC_00198,2023-10-21,2023-10-26,Low,Feature Request,135.0,4.0,0
TKT_001599,ACC_00198,2023-10-21,2023-10-23,Medium,Integration,66.0,4.0,1
TKT_001600,ACC_00198,2024-12-30,,Low,Integration,,4.0,0
TKT_001601,ACC_00198,2024-01-30,2024-01-31,Low,Performance,42.0,5.0,0
TKT_001602,ACC_00198,2022-07-08,2022-07-10,Low,How-To,48.0,4.0,0
TKT_001603,ACC_00198,2023-08-08,2023-08-14,Low,Integration,149.0,4.0,0
TKT_001604,ACC_00198,2022-12-08,2022-12-10,Low,Billing,48.0,4.0,0
TKT_001605,ACC_00198,2023-01-03,2023-01-05,Low,How-To,50.0,2.0,1
TKT_001606,ACC_00199,2024-04-15,2024-04-17,Low,Bug,50.0,5.0,0
TKT_001607,ACC_00199,2023-07-07,2023-07-09,Low,Billing,68.0,4.0,0
TKT_001608,ACC_00199,2023-04-27,2023-05-01,Low,How-To,117.0,5.0,0
TKT_001609,ACC_00199,2023-04-28,2023-04-29,Medium,Billing,47.0,4.0,0
TKT_001610,ACC_00199,2023-08-28,2023-09-03,Low,Bug,158.0,,0
TKT_001611,ACC_00199,2023-04-22,2023-04-22,High,Feature Request,21.0,5.0,0
TKT_001612,ACC_00200,2023-01-31,2023-02-02,Medium,How-To,49.0,3.0,0
TKT_001613,ACC_00200,2023-09-15,2023-09-16,Medium,How-To,37.0,,0
TKT_001614,ACC_00200,2023-01-07,2023-01-08,Medium,Bug,47.0,4.0,0
TKT_001615,ACC_00200,2024-09-10,2024-09-11,Medium,Feature Request,40.0,,0
TKT_001616,ACC_00200,2022-05-12,2022-05-13,Low,Performance,45.0,4.0,0
TKT_001617,ACC_00200,2023-09-11,2023-09-13,Low,Feature Request,61.0,5.0,0
TKT_001618,ACC_00200,2023-12-08,2023-12-14,Low,Billing,163.0,,0
TKT_001619,ACC_00200,2024-11-15,2024-11-17,Low,Bug,51.0,,0
TKT_001620,ACC_00200,2022-05-15,2022-05-15,High,Feature Request,8.0,3.0,0
TKT_001621,ACC_00200,2024-07-16,2024-07-21,Low,Billing,126.0,4.0,0
TKT_001622,ACC_00200,2024-03-23,2024-03-29,Low,Integration,153.0,2.0,0
TKT_001623,ACC_00200,2022-12-14,2022-12-16,Medium,Integration,57.0,4.0,0
TKT_001624,ACC_00200,2024-03-31,2024-03-31,High,Integration,12.0,,0
TKT_001625,ACC_00200,2022-03-18,2022-03-19,Medium,Integration,36.0,4.0,0
TKT_001626,ACC_00201,2023-05-02,2023-05-05,Low,Bug,78.0,3.0,0
TKT_001627,ACC_00201,2022-12-12,2022-12-14,Medium,Performance,51.0,4.0,0
TKT_001628,ACC_00201,2024-12-05,2024-12-06,Medium,Bug,29.0,4.0,0
TKT_001629,ACC_00201,2023-01-10,2023-01-12,Low,How-To,51.0,3.0,0
TKT_001630,ACC_00201,2024-07-22,2024-07-24,Medium,How-To,67.0,3.0,0
TKT_001631,ACC_00201,2024-02-07,2024-02-12,Low,Bug,128.0,,0
TKT_001632,ACC_00202,2024-09-12,2024-09-14,Low,Bug,67.0,4.0,0
TKT_001633,ACC_00203,2024-12-11,2024-12-11,High,Integration,5.0,3.0,0
TKT_001634,ACC_00203,2023-08-26,2023-08-28,Low,Bug,48.0,,0
TKT_001635,ACC_00203,2023-11-12,2023-11-15,Low,Performance,72.0,5.0,0
TKT_001636,ACC_00203,2024-11-22,2024-11-24,Low,Bug,56.0,,0
TKT_001637,ACC_00203,2023-10-29,2023-11-02,Low,Performance,105.0,3.0,0
TKT_001638,ACC_00203,2023-09-19,2023-09-25,Low,Integration,162.0,5.0,0
TKT_001639,ACC_00203,2023-10-10,2023-10-12,Low,Billing,66.0,4.0,0
TKT_001640,ACC_00203,2024-06-06,2024-06-07,Low,Feature Request,39.0,4.0,0
TKT_001641,ACC_00203,2024-11-10,2024-11-14,Low,Feature Request,102.0,3.0,0
TKT_001642,ACC_00203,2023-11-24,2023-11-26,Medium,Integration,66.0,,0
TKT_001643,ACC_00203,2024-08-13,2024-08-14,Medium,Integration,28.0,3.0,0
TKT_001644,ACC_00204,2023-02-05,2023-02-10,Low,Feature Request,143.0,4.0,0
TKT_001645,ACC_00204,2023-12-17,2023-12-23,Low,Billing,153.0,,0
TKT_001646,ACC_00204,2023-07-29,2023-07-31,Medium,Billing,62.0,4.0,1
TKT_001647,ACC_00204,2024-08-27,2024-08-31,Low,Bug,102.0,4.0,0
TKT_001648,ACC_00204,2023-04-12,2023-04-15,Low,Bug,85.0,5.0,0
TKT_001649,ACC_00204,2024-09-10,2024-09-14,Low,Performance,109.0,3.0,0
TKT_001650,ACC_00204,2023-12-24,2023-12-24,Medium,Billing,19.0,1.0,0
TKT_001651,ACC_00204,2023-03-15,2023-03-18,Low,Billing,87.0,5.0,0
TKT_001652,ACC_00204,2023-11-18,2023-11-24,Low,How-To,166.0,3.0,0
TKT_001653,ACC_00204,2024-04-09,2024-04-11,Medium,How-To,61.0,5.0,0
TKT_001654,ACC_00204,2023-04-28,2023-04-29,Low,Integration,41.0,,0
TKT_001655,ACC_00204,2023-01-22,2023-01-23,Low,Billing,29.0,2.0,0
TKT_001656,ACC_00205,2024-10-06,2024-10-06,High,How-To,8.0,5.0,0
TKT_001657,ACC_00205,2023-10-14,2023-10-15,Low,How-To,46.0,5.0,0
TKT_001658,ACC_00205,2024-10-15,2024-10-21,Low,Bug,144.0,5.0,0
TKT_001659,ACC_00205,2024-09-02,2024-09-02,Critical,Bug,4.0,4.0,0
TKT_001660,ACC_00205,2023-06-08,2023-06-09,Medium,Bug,31.0,2.0,0
TKT_001661,ACC_00205,2023-10-26,2023-10-27,Low,Feature Request,33.0,5.0,0
TKT_001662,ACC_00205,2024-05-12,2024-05-14,Low,Integration,51.0,3.0,0
TKT_001663,ACC_00205,2024-11-19,2024-11-21,Medium,Feature Request,53.0,5.0,1
TKT_001664,ACC_00205,2024-08-21,2024-08-26,Low,How-To,128.0,4.0,0
TKT_001665,ACC_00206,2023-11-17,2023-11-18,Medium,Feature Request,43.0,4.0,0
TKT_001666,ACC_00206,2024-09-12,2024-09-14,Medium,Feature Request,71.0,4.0,0
TKT_001667,ACC_00206,2023-06-04,2023-06-04,Medium,Integration,23.0,4.0,0
TKT_001668,ACC_00206,2023-02-13,2023-02-19,Low,Billing,157.0,3.0,0
TKT_001669,ACC_00206,2022-09-15,2022-09-15,High,Feature Request,9.0,5.0,0
TKT_001670,ACC_00207,2023-04-10,2023-04-10,High,Bug,21.0,5.0,0
TKT_001671,ACC_00207,2024-04-08,2024-04-09,Low,Integration,35.0,4.0,0
TKT_001672,ACC_00207,2023-08-12,2023-08-14,Low,How-To,49.0,3.0,0
TKT_001673,ACC_00207,2023-10-01,2023-10-01,Medium,Feature Request,14.0,4.0,0
TKT_001674,ACC_00207,2023-05-22,2023-05-27,Low,Bug,124.0,,0
TKT_001675,ACC_00208,2023-12-21,2023-12-24,Low,Performance,91.0,5.0,0
TKT_001676,ACC_00208,2024-11-24,2024-11-25,Low,Bug,43.0,4.0,0
TKT_001677,ACC_00208,2022-11-18,2022-11-18,High,Performance,10.0,4.0,0
